DATE_OF_INTEREST,CASE_COUNT,probable_case_count,HOSPITALIZED_COUNT,DEATH_COUNT,DEATH_COUNT_PROBABLE,CASE_COUNT_7DAY_AVG,all_case_count_7day_avg,HOSP_COUNT_7DAY_AVG,DEATH_COUNT_7DAY_AVG,all_death_count_7day_avg,BX_CASE_COUNT,bx_probable_case_count,BX_HOSPITALIZED_COUNT,BX_DEATH_COUNT,bx_probable_death_count,BX_CASE_COUNT_7DAY_AVG,bx_all_case_count_7day_avg,BX_HOSPITALIZED_COUNT_7DAY_AVG,BX_DEATH_COUNT_7DAY_AVG,bx_all_death_count_7day_avg,BK_CASE_COUNT,bk_probable_case_count,BK_HOSPITALIZED_COUNT,BK_DEATH_COUNT,bk_probable_death_count,BK_CASE_COUNT_7DAY_AVG,bk_all_case_count_7day_avg,BK_HOSPITALIZED_COUNT_7DAY_AVG,BK_DEATH_COUNT_7DAY_AVG,bk_all_death_count_7day_avg,MN_CASE_COUNT,mn_probable_case_count,MN_HOSPITALIZED_COUNT,MN_DEATH_COUNT,mn_probable_death_count,MN_CASE_COUNT_7DAY_AVG,mn_all_case_count_7day_avg,MN_HOSPITALIZED_COUNT_7DAY_AVG,MN_DEATH_COUNT_7DAY_AVG,mn_all_death_count_7day_avg,QN_CASE_COUNT,qn_probable_case_count,QN_HOSPITALIZED_COUNT,QN_DEATH_COUNT,qn_probable_death_count,QN_CASE_COUNT_7DAY_AVG,qn_all_case_count_7day_avg,QN_HOSPITALIZED_COUNT_7DAY_AVG,QN_DEATH_COUNT_7DAY_AVG,qn_all_death_count_7day_avg,SI_CASE_COUNT,si_probable_case_count,SI_HOSPITALIZED_COUNT,SI_DEATH_COUNT,si_probable_death_count,SI_CASE_COUNT_7DAY_AVG,si_all_case_count_7day_avg,SI_HOSPITALIZED_COUNT_7DAY_AVG,SI_DEATH_COUNT_7DAY_AVG,si_all_death_count_7day_avg,INCOMPLETE
12/16/2020,"2,787",776,215,39,2,"2,937","3,805",234,31,33,445,129,47,8,0,495,644,46,5,5,842,232,69,15,2,863,"1,099",69,8,9,454,132,22,3,0,436,580,31,4,4,810,225,65,9,0,865,"1,138",70,9,9,236,58,13,4,0,276,342,20,5,6,0
12/17/2020,"1,926",770,229,35,3,"2,762","3,611",232,32,34,266,135,48,7,0,452,598,47,5,5,649,215,72,7,1,821,"1,052",69,9,9,336,138,30,6,1,418,559,32,4,4,489,225,64,10,1,807,"1,074",69,9,9,186,57,20,5,0,263,327,19,6,6,0
12/18/2020,"3,427",835,273,39,1,"2,826","3,667",236,33,35,619,156,67,7,0,469,618,48,5,5,"1,024",215,81,13,0,848,"1,080",71,9,10,521,140,37,3,0,422,558,32,4,4,928,260,71,12,0,814,"1,074",69,9,10,335,64,20,4,1,273,337,19,5,6,0
12/19/2020,"2,557",690,240,30,3,"2,876","3,732",240,33,35,405,123,47,5,0,471,622,49,5,5,764,200,69,9,3,871,"1,110",72,9,11,331,89,32,4,0,427,562,33,4,5,797,215,74,8,0,828,"1,092",71,9,10,260,63,19,4,0,279,346,18,5,5,0
12/20/2020,"2,346",710,243,29,4,"2,900","3,730",243,33,36,292,121,42,4,1,468,615,49,5,5,768,213,83,5,1,889,"1,122",76,9,11,295,98,32,7,0,427,556,33,4,4,698,206,68,6,0,831,"1,083",69,10,10,293,72,22,7,2,286,353,19,5,5,0
12/21/2020,"4,338","1,044",331,41,4,"3,009","3,833",252,35,38,716,173,65,5,0,482,629,51,5,6,"1,307",322,100,7,1,917,"1,150",79,10,11,598,145,58,10,1,441,570,36,5,6,"1,288",317,93,16,2,872,"1,120",71,10,10,429,87,20,3,0,297,364,19,5,5,0
12/22/2020,"4,101",948,285,53,2,"3,069","3,894",259,38,41,732,202,54,8,0,496,645,53,6,6,"1,251",271,88,16,0,944,"1,182",80,10,11,548,126,50,7,1,440,564,37,6,6,"1,206",273,72,12,1,888,"1,134",72,10,11,364,76,24,10,0,300,369,20,5,6,0
12/23/2020,"3,844",939,301,39,3,"3,220","4,068",272,38,41,636,174,49,7,1,524,679,53,6,6,"1,098",308,115,13,2,980,"1,229",87,10,11,525,108,44,7,0,451,571,40,6,7,"1,186",265,75,7,0,942,"1,193",74,10,11,399,84,23,5,0,324,396,21,5,6,0
12/24/2020,"3,015",642,277,39,2,"3,375","4,205",279,39,41,503,100,49,6,0,558,707,53,6,6,965,173,98,9,1,"1,025","1,268",91,10,11,433,85,37,5,0,464,577,41,6,6,873,234,81,15,0,997,"1,249",76,11,11,241,50,13,4,1,332,402,20,5,6,0
12/25/2020,"1,046",596,266,39,2,"3,035","3,831",278,39,41,154,84,43,6,0,491,631,50,6,6,345,177,85,12,2,928,"1,166",91,10,12,153,85,51,6,0,412,517,43,7,7,298,185,76,8,0,907,"1,149",77,10,11,96,64,13,7,0,297,368,19,6,6,0
12/26/2020,"3,454",900,265,37,2,"3,163","3,989",281,40,42,537,147,43,8,0,510,653,49,6,7,"1,024",251,89,9,2,965,"1,210",94,10,11,427,114,35,7,0,426,534,44,7,7,"1,072",292,79,11,0,946,"1,199",78,11,11,393,96,21,2,0,316,392,19,5,6,0
12/27/2020,"2,888",919,244,44,2,"3,241","4,096",281,42,44,479,169,34,4,0,537,687,48,6,6,915,229,91,16,0,986,"1,234",95,12,13,314,125,32,9,1,428,541,44,7,8,868,317,69,6,1,970,"1,239",78,11,11,312,79,19,9,0,319,396,19,6,6,0
12/28/2020,"5,392","1,195",349,43,3,"3,391","4,268",284,42,44,"1,021",213,66,8,1,580,736,48,7,7,"1,600",346,107,13,0,"1,028","1,279",96,13,14,679,158,55,4,0,440,554,43,6,7,"1,530",389,108,11,1,"1,005","1,284",80,10,10,562,89,20,7,1,338,415,19,6,7,0
12/29/2020,"5,206","1,005",323,49,4,"3,549","4,434",289,41,44,993,197,63,9,0,618,772,50,7,7,"1,414",283,88,14,2,"1,052","1,304",96,12,14,613,126,57,8,1,449,564,44,7,7,"1,602",318,98,9,1,"1,061","1,347",84,10,10,584,80,19,9,0,370,447,18,6,6,0
12/30/2020,"4,985","1,051",316,40,4,"3,712","4,613",291,42,44,967,182,69,4,0,665,821,52,6,7,"1,398",297,97,16,2,"1,094","1,345",94,13,14,661,153,41,5,0,469,589,44,6,7,"1,493",327,93,11,1,"1,105","1,400",86,10,11,465,92,18,4,1,379,458,18,6,6,0
12/31/2020,"3,393",770,284,41,1,"3,766","4,686",292,42,44,665,134,55,4,0,688,849,53,6,6,936,196,92,21,1,"1,090","1,344",93,14,16,396,102,41,3,0,463,587,45,6,6,"1,009",268,81,10,0,"1,125","1,424",86,9,10,387,70,20,3,0,400,481,19,6,6,0
01/01/2021,"1,340",786,299,35,4,"3,808","4,755",297,41,44,206,161,60,9,1,695,867,56,7,7,416,168,83,16,2,"1,100","1,353",92,15,16,163,122,36,2,1,465,593,42,5,6,433,259,94,5,0,"1,144","1,454",89,9,10,122,76,28,3,0,404,487,21,5,6,0
01/02/2021,"4,202","1,067",326,57,2,"3,915","4,886",306,44,47,723,187,56,13,0,722,900,58,7,8,"1,108",274,97,18,1,"1,112","1,369",94,16,17,519,176,48,5,0,478,615,44,5,6,"1,342",321,100,13,1,"1,182","1,497",92,9,10,509,109,26,8,0,420,505,21,6,6,0
01/03/2021,"3,465","1,019",300,39,2,"3,998","4,982",314,43,46,512,179,53,8,1,727,906,60,8,8,"1,065",292,96,11,0,"1,134","1,399",94,16,17,396,159,38,5,0,490,632,45,5,5,"1,092",307,104,10,1,"1,214","1,527",97,10,11,400,82,15,5,0,433,518,21,6,6,0
01/04/2021,"6,604","1,473",408,61,3,"4,171","5,195",322,46,49,"1,257",305,65,9,1,760,953,60,8,8,"1,894",345,140,24,2,"1,176","1,441",99,17,19,918,260,62,6,0,524,681,46,5,5,"1,877",419,116,14,0,"1,264","1,581",98,10,11,658,143,29,8,0,446,540,22,6,6,0
01/05/2021,"6,156","1,399",350,66,5,"4,306","5,387",326,48,51,"1,166",268,72,12,0,785,987,61,8,9,"1,759",398,101,22,1,"1,225","1,507",101,18,20,892,220,53,9,2,564,734,46,5,5,"1,821",413,103,18,2,"1,295","1,626",99,12,12,518,100,24,5,0,437,533,23,5,5,0
01/06/2021,"5,684","1,282",379,59,5,"4,406","5,520",335,51,54,"1,109",234,71,12,3,805,"1,015",62,10,10,"1,605",349,113,19,0,"1,255","1,544",103,19,20,758,222,44,2,0,577,758,46,5,5,"1,687",387,123,20,2,"1,323","1,662",103,13,14,524,90,31,6,0,445,541,25,5,5,0
01/07/2021,"5,444","1,185",360,52,2,"4,699","5,872",346,53,56,982,236,65,4,0,851,"1,075",63,10,10,"1,640",332,111,18,0,"1,355","1,664",106,18,19,799,175,35,13,1,635,826,45,6,7,"1,571",351,122,10,1,"1,403","1,754",109,13,14,452,91,28,7,0,455,553,26,6,6,0
01/08/2021,"5,298","1,091",354,59,3,"5,265","6,481",354,56,59,983,204,63,9,0,962,"1,192",64,10,10,"1,454",276,115,14,1,"1,504","1,827",110,18,19,780,167,33,9,1,723,920,45,7,8,"1,600",371,119,19,1,"1,570","1,937",112,15,16,481,72,26,8,0,506,604,26,7,7,0
01/09/2021,"3,691",894,328,70,2,"5,192","6,384",354,58,61,677,179,61,16,0,955,"1,184",64,10,11,"1,008",257,94,20,2,"1,489","1,811",110,18,19,447,129,35,11,0,713,903,43,8,8,"1,188",256,112,19,0,"1,548","1,906",114,16,17,371,73,29,4,0,486,579,26,6,6,0
01/10/2021,"3,199","1,011",309,52,4,"5,154","6,344",355,60,63,462,221,53,9,1,948,"1,183",64,10,11,"1,007",320,88,17,1,"1,481","1,806",109,19,20,366,141,48,3,0,709,896,44,8,8,"1,020",257,98,19,2,"1,538","1,888",113,17,18,344,72,27,4,0,478,570,28,6,6,0
01/11/2021,"5,914","1,350",404,58,3,"5,055","6,228",355,59,63,"1,141",269,88,8,0,931,"1,162",68,10,11,"1,755",416,129,12,1,"1,461","1,797",107,17,18,845,194,55,6,0,698,876,43,8,8,"1,702",386,110,30,2,"1,513","1,859",112,19,21,469,85,28,2,0,451,535,28,5,5,0
01/12/2021,"5,235","1,189",396,73,5,"4,924","6,067",361,60,64,999,236,90,8,1,908,"1,133",70,9,10,"1,616",341,127,30,3,"1,441","1,768",111,19,20,671,171,50,9,1,667,838,43,8,8,"1,534",334,103,21,0,"1,472","1,806",112,20,21,415,107,31,5,0,437,521,29,5,5,0
01/13/2021,"5,177","1,221",430,67,3,"4,851","5,986",369,62,65,"1,044",267,96,4,0,898,"1,129",74,8,9,"1,534",336,130,22,1,"1,431","1,756",113,19,20,695,197,60,7,0,658,825,45,8,9,"1,526",328,113,28,2,"1,449","1,775",111,21,22,378,93,33,6,0,416,500,29,5,5,0
01/14/2021,"5,257","1,134",433,65,5,"4,824","5,952",379,63,67,995,234,79,6,1,900,"1,130",76,9,9,"1,557",333,136,22,2,"1,419","1,744",117,20,21,748,182,63,7,0,650,819,49,7,8,"1,538",294,122,25,1,"1,444","1,762",111,23,24,419,90,35,5,1,411,496,30,5,5,0
01/15/2021,"4,844","1,082",393,62,6,"4,760","5,885",385,64,68,933,225,74,12,0,893,"1,126",77,9,9,"1,401",328,129,10,1,"1,411","1,744",119,19,21,663,145,49,12,2,634,799,51,8,8,"1,490",308,113,19,2,"1,428","1,737",110,23,24,356,76,32,9,1,393,478,31,5,5,0
01/16/2021,"3,479",912,370,66,3,"4,729","5,858",391,63,67,607,211,69,12,1,883,"1,121",78,8,9,"1,073",271,106,20,2,"1,420","1,755",121,19,21,444,130,54,5,0,633,799,54,7,7,"1,058",242,121,27,0,"1,410","1,717",111,24,25,297,58,25,2,0,383,466,30,5,5,0
01/17/2021,"2,919","1,035",335,55,1,"4,689","5,821",394,64,67,501,197,71,7,0,889,"1,123",81,8,9,904,331,103,24,1,"1,406","1,742",123,20,22,396,159,55,6,0,637,806,55,7,8,862,286,87,16,0,"1,387","1,698",110,24,25,256,62,23,2,0,370,452,30,4,5,0
01/18/2021,"4,642","1,327",444,73,5,"4,508","5,636",400,66,70,768,272,98,17,0,835,"1,070",82,9,10,"1,462",401,144,22,3,"1,364","1,698",125,21,23,599,196,55,8,0,602,771,55,8,8,"1,434",343,119,20,1,"1,349","1,654",111,22,23,379,114,33,6,1,357,443,30,5,5,0
01/19/2021,"5,140","1,339",387,81,5,"4,494","5,644",399,67,71,"1,085",267,73,11,0,848,"1,087",80,10,10,"1,475",430,117,28,3,"1,344","1,691",124,21,23,724,212,64,11,0,610,784,57,8,8,"1,519",347,114,25,1,"1,347","1,654",113,23,24,337,83,24,6,1,346,428,29,5,6,0
01/20/2021,"4,909","1,273",375,74,4,"4,456","5,613",391,68,72,"1,038",247,84,6,2,847,"1,083",78,10,11,"1,353",395,109,27,1,"1,318","1,673",121,22,24,727,197,51,9,0,614,789,56,8,9,"1,439",359,116,25,1,"1,334","1,646",113,22,23,352,74,18,7,0,342,422,27,5,6,0
01/21/2021,"4,938","1,249",418,63,4,"4,410","5,584",389,68,72,960,273,88,11,1,842,"1,083",80,11,11,"1,405",346,122,20,3,"1,296","1,654",119,22,24,722,170,64,12,0,611,783,56,9,9,"1,501",373,121,16,0,"1,329","1,652",113,21,22,350,87,25,4,0,332,412,26,5,6,0
01/22/2021,"4,715","1,224",432,79,7,"4,392","5,586",394,70,74,"1,062",273,100,11,1,860,"1,109",83,11,11,"1,323",344,128,31,6,"1,285","1,645",118,25,27,707,188,58,9,0,617,796,57,9,9,"1,291",329,121,24,0,"1,301","1,626",114,22,22,330,90,29,4,0,329,410,25,4,5,0
01/23/2021,"3,461","1,031",324,78,7,"4,389","5,600",388,72,77,682,217,76,12,0,871,"1,120",84,11,11,"1,012",280,94,28,4,"1,276","1,637",117,26,29,499,175,53,9,1,625,810,57,9,9,"1,023",294,82,19,2,"1,296","1,629",109,21,21,245,65,21,10,0,321,403,25,6,6,0
01/24/2021,"2,930",967,336,68,5,"4,391","5,592",388,74,79,507,207,77,9,0,872,"1,123",85,11,12,908,261,101,20,3,"1,277","1,628",116,25,28,413,165,50,9,0,627,813,56,10,10,923,275,91,23,1,"1,304","1,636",109,22,23,179,59,20,7,1,310,392,24,6,7,0
01/25/2021,"5,817","1,417",407,65,5,"4,559","5,773",383,73,78,"1,177",275,102,10,0,930,"1,181",86,10,11,"1,763",434,111,19,1,"1,320","1,676",112,25,28,876,231,64,12,1,667,858,58,10,10,"1,634",387,112,17,2,"1,333","1,671",108,21,22,365,90,19,7,1,308,387,22,6,7,0
01/26/2021,"4,866","1,234",369,79,4,"4,519","5,719",380,72,77,"1,006",281,83,9,1,919,"1,172",87,10,10,"1,420",316,101,30,3,"1,312","1,651",109,25,28,765,222,53,12,0,673,865,56,10,11,"1,389",346,118,26,0,"1,314","1,652",109,21,22,285,68,21,2,0,301,377,22,6,6,0
01/27/2021,"5,006","1,198",426,90,3,"4,533","5,722",387,75,80,991,268,88,11,0,912,"1,168",88,10,11,"1,505",355,134,30,1,"1,334","1,667",113,25,28,823,205,57,23,0,686,880,57,12,13,"1,407",302,124,21,2,"1,310","1,639",110,21,22,279,68,28,5,0,290,366,23,6,6,0
01/28/2021,"4,794","1,160",392,86,4,"4,513","5,689",384,78,83,966,225,106,20,1,913,"1,162",90,12,12,"1,432",370,114,16,1,"1,338","1,675",112,25,28,756,188,52,16,2,691,888,55,13,13,"1,367",318,105,27,0,"1,291","1,612",108,22,23,271,59,16,7,0,279,350,22,6,6,0
01/29/2021,"3,671","1,005",409,88,2,"4,364","5,508",380,79,83,733,238,84,19,0,866,"1,110",88,13,13,"1,099",299,129,26,1,"1,306","1,636",112,24,26,530,163,69,9,1,666,859,57,13,14,"1,073",244,113,28,0,"1,259","1,569",106,23,24,234,61,16,6,0,265,333,20,6,7,0
01/30/2021,"2,877",823,269,79,5,"4,280","5,395",373,79,83,557,183,59,14,2,848,"1,088",86,13,14,875,236,77,27,1,"1,286","1,610",110,24,26,359,129,47,9,0,646,832,56,13,13,921,225,73,25,2,"1,245","1,544",105,24,25,164,49,18,4,0,254,319,20,5,6,0
01/31/2021,"2,894",951,307,73,2,"4,275","5,388",368,80,84,548,201,63,7,1,854,"1,093",84,13,14,883,262,100,27,0,"1,282","1,607",109,25,26,333,190,38,9,0,635,824,54,13,13,912,242,90,24,1,"1,243","1,538",105,24,25,218,55,17,6,0,259,324,19,5,5,0
02/01/2021,980,549,288,64,1,"3,584","4,573",351,80,83,169,110,84,12,0,710,925,81,13,14,344,167,84,22,0,"1,080","1,366",106,25,26,189,98,41,5,0,536,707,51,12,12,234,152,70,22,1,"1,043","1,305",99,25,26,44,22,13,3,0,214,268,18,5,5,0
02/02/2021,"2,659",536,401,77,6,"3,269","4,158",356,80,83,434,113,89,13,1,628,819,82,14,14,873,150,141,30,1,"1,002","1,264",111,25,26,441,93,60,7,1,490,642,52,11,12,769,144,97,21,3,955,"1,187",96,24,25,142,35,18,6,0,193,243,18,5,5,0
02/03/2021,"5,145","1,084",437,76,2,"3,289","4,161",358,78,81,"1,093",251,96,15,0,643,832,83,14,15,"1,505",304,148,19,0,"1,002","1,257",113,24,24,823,204,70,14,0,490,642,54,10,10,"1,403",260,107,21,2,954,"1,181",94,24,25,321,65,18,7,0,199,249,17,6,6,0
02/04/2021,"4,853","1,112",430,90,6,"3,297","4,163",363,78,82,"1,069",257,87,20,1,658,851,80,14,15,"1,388",302,142,26,4,995,"1,241",117,25,26,705,197,74,15,0,483,636,57,10,10,"1,406",287,121,26,1,960,"1,182",96,24,25,285,69,14,3,0,201,252,16,5,5,0
02/05/2021,"4,158","1,120",441,81,3,"3,367","4,249",368,77,81,953,250,102,13,1,689,884,83,13,14,"1,245",300,138,32,1,"1,016","1,262",119,26,27,537,214,69,12,0,484,645,57,10,10,"1,181",284,114,20,1,975,"1,203",96,23,24,242,72,20,4,0,202,255,17,5,5,0
02/06/2021,"3,080",866,362,77,4,"3,396","4,284",381,77,80,719,180,81,12,0,712,907,86,13,14,900,251,96,26,1,"1,020","1,268",121,26,27,389,158,67,9,1,488,653,60,10,10,892,223,97,23,2,971,"1,198",99,22,24,180,54,22,7,0,205,258,17,5,5,0
02/07/2021,"1,645",723,311,78,2,"3,217","4,073",381,78,81,324,154,84,20,0,680,868,89,15,15,567,215,104,18,2,975,"1,216",122,25,26,202,130,39,15,0,469,626,60,11,11,453,178,75,22,0,905,"1,124",97,22,24,99,46,10,3,0,188,239,16,5,5,0
02/08/2021,"4,432","1,166",389,81,4,"3,710","4,654",396,80,84,972,281,98,19,1,795,"1,007",91,16,17,"1,345",347,124,23,0,"1,118","1,385",128,25,26,610,174,60,16,1,530,697,63,13,13,"1,238",293,92,18,2,"1,049","1,287",100,22,23,267,71,19,5,0,219,278,17,5,5,0
02/09/2021,"3,736","1,020",395,71,1,"3,864","4,877",395,79,82,874,222,96,10,0,858,"1,086",92,16,16,"1,090",298,107,25,0,"1,149","1,437",123,24,25,518,171,57,12,1,541,719,62,13,14,"1,009",274,112,21,0,"1,083","1,340",103,22,23,245,55,26,3,0,234,296,18,5,5,0
02/10/2021,"3,779",986,357,78,1,"3,669","4,668",384,79,82,868,192,84,21,0,826,"1,045",90,16,17,"1,061",253,117,20,0,"1,085","1,366",118,24,25,569,183,43,9,0,504,680,58,13,13,"1,008",286,93,23,1,"1,027","1,287",101,22,23,273,72,22,5,0,227,290,19,4,4,0
02/11/2021,"3,415",919,319,96,2,"3,464","4,435",368,80,83,724,186,66,22,0,776,986,87,17,17,931,294,110,30,1,"1,020","1,300",114,25,26,549,173,51,13,1,482,654,55,12,13,978,215,85,26,0,966,"1,216",95,22,23,228,51,15,5,0,219,279,19,5,5,0
02/12/2021,"3,314",842,345,81,3,"3,343","4,275",354,80,83,726,198,79,13,0,744,946,84,17,17,934,238,107,26,3,975,"1,246",109,24,25,494,137,48,10,0,476,637,52,12,13,928,227,89,27,0,929,"1,172",92,23,24,231,42,24,5,0,218,273,20,5,5,0
02/13/2021,"2,206",810,279,82,4,"3,218","4,142",342,81,83,420,165,70,14,0,701,901,82,17,17,671,226,73,25,2,943,"1,210",106,24,25,276,146,42,13,1,460,619,49,13,13,704,219,88,25,1,903,"1,144",91,23,24,135,54,9,5,0,211,267,18,4,4,0
02/14/2021,"1,894",793,243,80,1,"3,254","4,187",332,81,84,371,158,58,13,0,708,908,79,16,16,585,234,82,29,0,945,"1,215",103,25,26,245,116,34,16,1,466,623,48,13,13,579,226,57,19,0,921,"1,169",88,23,23,114,59,14,3,0,213,271,18,4,4,0
02/15/2021,"2,862",697,321,82,3,"3,029","3,896",323,81,84,527,141,71,15,1,644,825,75,15,16,860,197,96,28,2,876,"1,125",99,26,27,366,89,49,13,0,431,576,46,12,13,874,221,89,22,0,869,"1,107",88,23,24,234,49,16,4,0,209,263,18,4,4,0
02/16/2021,"3,724",952,349,85,1,"3,028","3,885",316,83,86,788,199,80,17,0,632,809,73,16,17,"1,110",290,115,33,0,879,"1,126",100,27,28,611,158,53,6,0,444,587,46,11,12,"1,024",241,93,26,1,871,"1,104",85,24,24,190,64,12,3,0,201,257,16,4,4,0
02/17/2021,"3,436","1,025",292,80,4,"2,979","3,841",307,84,86,772,227,64,24,2,618,800,70,17,17,"1,006",299,101,23,1,871,"1,125",98,28,29,541,157,42,5,1,440,580,46,11,11,921,286,81,25,0,858,"1,092",83,24,25,196,56,8,3,0,190,243,14,4,4,0
02/18/2021,"2,048",799,261,54,3,"2,783","3,629",299,78,80,383,165,53,8,0,570,749,68,15,15,591,246,78,20,1,822,"1,070",93,26,28,411,151,38,8,0,421,557,44,10,11,553,204,82,16,2,798,"1,030",83,23,23,110,33,10,2,0,173,224,13,4,4,0
02/19/2021,"3,020",983,303,57,3,"2,741","3,607",293,74,77,618,201,73,9,0,554,734,67,14,15,855,308,83,17,1,811,"1,068",90,25,26,462,159,42,11,0,416,555,43,10,11,856,250,93,20,1,787,"1,023",83,22,23,229,65,14,0,1,173,227,12,3,3,0
02/20/2021,"2,494",929,296,69,4,"2,783","3,665",295,72,75,510,203,72,20,3,567,752,67,15,16,681,284,88,19,0,813,"1,078",92,24,25,346,145,43,9,0,426,565,43,10,10,785,256,86,14,1,799,"1,039",83,20,21,172,41,10,7,0,178,230,12,3,3,0
02/21/2021,"2,285",582,270,59,1,"2,838","3,691",299,69,72,359,113,58,19,0,565,744,67,16,17,792,183,85,15,0,842,"1,100",92,22,23,317,57,34,5,0,436,567,43,8,8,666,200,85,17,1,811,"1,048",87,20,21,151,29,14,3,0,183,231,12,3,3,0
02/22/2021,"3,627",973,350,74,0,"2,948","3,840",303,68,71,752,186,81,12,0,597,782,69,16,16,"1,116",301,118,27,0,879,"1,152",95,22,22,547,165,54,12,0,462,604,44,8,8,984,257,85,18,0,827,"1,069",86,19,20,228,64,13,5,0,182,233,12,3,3,0
02/23/2021,"3,473","1,057",328,73,6,"2,912","3,819",300,67,70,731,238,70,18,1,589,780,67,16,17,"1,073",301,110,20,1,873,"1,148",95,20,21,532,169,47,12,0,451,594,43,9,9,935,304,94,20,4,814,"1,065",87,19,20,201,45,14,3,0,184,231,12,3,3,0
02/24/2021,"3,464",996,353,79,4,"2,916","3,819",309,66,69,713,187,74,14,1,581,766,69,14,15,"1,023",302,107,22,2,876,"1,151",96,20,21,568,189,49,19,0,455,603,44,11,11,943,282,118,16,1,817,"1,068",92,17,19,217,35,10,8,0,187,231,12,4,4,0
02/25/2021,"3,482",973,291,72,7,"3,121","4,048",313,69,73,714,208,70,18,0,628,819,71,16,16,"1,027",301,86,21,3,938,"1,221",97,20,21,514,151,45,12,0,469,617,45,11,11,965,258,81,18,4,876,"1,134",92,18,19,262,55,11,3,0,209,256,12,4,4,0
02/26/2021,"3,242",979,328,71,5,"3,152","4,079",317,71,75,676,218,55,12,1,636,830,69,16,17,943,269,100,15,0,951,"1,228",99,20,21,518,169,54,18,1,477,627,47,12,13,889,252,105,22,2,881,"1,139",93,18,20,216,71,15,4,1,207,255,12,5,5,0
02/27/2021,"2,017",791,241,65,2,"3,084","3,992",309,70,74,377,137,49,8,0,617,801,65,14,15,625,264,69,28,0,943,"1,217",96,21,22,248,126,33,8,0,463,610,45,12,12,629,227,82,19,2,859,"1,113",93,19,21,138,36,12,2,0,202,250,13,4,4,0
02/28/2021,"2,038",881,244,69,3,"3,049","3,999",305,72,76,329,151,55,11,1,613,802,65,13,14,733,277,86,23,1,934,"1,222",97,22,23,253,138,29,10,1,454,612,44,13,13,574,248,69,23,0,846,"1,107",91,19,21,149,67,6,2,0,202,255,12,4,4,0
03/01/2021,"3,727","1,176",324,62,2,"3,063","4,042",301,70,74,730,226,75,4,0,610,805,64,12,13,"1,174",317,87,22,1,943,"1,233",92,22,23,531,200,49,8,0,452,615,44,12,13,"1,031",366,99,23,0,852,"1,129",93,20,22,261,67,17,5,1,206,260,12,4,4,0
03/02/2021,"3,109","1,014",273,53,2,"3,011","3,984",293,67,71,562,196,54,10,1,586,775,62,11,12,936,275,81,15,0,923,"1,209",88,21,22,495,177,48,5,1,447,611,44,11,12,861,319,70,18,0,842,"1,121",89,20,21,255,47,21,5,0,214,268,13,4,4,0
03/03/2021,"3,244","1,124",305,71,3,"2,980","3,971",287,66,70,638,226,68,20,0,575,770,61,12,12,955,352,91,14,2,913,"1,207",86,20,21,523,189,50,16,0,440,605,44,11,11,862,296,86,17,1,830,"1,111",85,20,21,266,61,13,4,0,221,279,14,4,4,0
03/04/2021,"3,120",999,298,60,2,"2,928","3,923",288,64,67,575,185,71,10,0,555,747,61,11,11,935,310,101,14,1,900,"1,195",88,19,19,495,165,51,10,1,438,604,45,11,11,862,265,67,21,0,815,"1,097",83,20,21,252,74,10,5,0,220,280,13,4,4,0
03/05/2021,"2,888",904,256,54,0,"2,878","3,862",277,62,64,554,181,67,8,0,538,724,63,10,10,887,251,70,18,0,892,"1,184",84,19,20,403,156,33,11,0,421,586,42,10,10,808,255,68,12,0,804,"1,086",77,19,19,236,61,20,5,0,222,281,14,4,4,0
03/06/2021,"2,043",694,241,56,0,"2,881","3,852",277,61,62,330,135,43,13,0,531,717,62,11,11,594,181,67,13,0,888,"1,168",83,17,18,259,129,37,12,0,423,588,42,10,11,688,204,83,15,0,812,"1,091",77,18,19,172,45,13,3,0,227,288,14,4,4,0
03/07/2021,"1,875",849,246,60,1,"2,858","3,824",278,59,61,291,139,53,10,0,526,710,62,11,11,595,241,71,22,0,868,"1,143",81,17,17,238,143,37,9,0,421,586,44,10,10,604,281,71,16,1,817,"1,100",78,17,18,147,45,15,3,0,227,284,16,4,4,0
03/08/2021,"3,401","1,159",294,67,3,"2,811","3,775",273,60,62,625,201,60,14,0,511,691,59,12,12,"1,108",348,73,16,2,859,"1,138",79,16,17,490,182,52,11,1,415,578,44,11,11,919,362,94,19,0,801,"1,084",77,17,17,259,66,22,7,0,227,284,16,5,5,0
03/09/2021,"3,342","1,073",281,71,1,"2,845","3,816",274,63,64,581,183,63,17,1,513,692,61,13,13,"1,086",338,74,18,0,880,"1,169",78,16,17,527,192,47,11,0,419,584,44,11,12,915,306,86,24,0,808,"1,090",79,18,18,233,54,16,1,0,224,282,16,4,4,0
03/10/2021,"3,203","1,088",280,62,3,"2,839","3,805",271,61,63,562,196,57,17,0,503,677,59,13,13,957,318,96,19,0,880,"1,164",79,17,18,518,173,37,7,0,419,581,42,10,10,907,325,81,15,3,815,"1,100",79,17,18,259,76,13,4,0,223,283,16,4,4,0
03/11/2021,"3,107","1,008",291,56,2,"2,837","3,805",270,61,62,544,180,53,13,0,498,672,57,13,13,964,286,99,20,0,884,"1,165",79,18,18,464,143,45,5,2,414,574,41,9,10,922,327,83,13,0,823,"1,118",81,16,17,213,71,15,5,0,217,277,16,4,4,0
